;GEOIDCORRECT;NAME;variable;estimate;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6292;36081074500;Census Tract 745, Queens County, New York;population;3814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6293;36081074500;Census Tract 745, Queens County, New York;poverty;3814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6294;36081074500;Census Tract 745, Queens County, New York;med_inc;46659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6295;36047011901;Census Tract 119.01, Kings County, New York;population;1382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.672.161;40.671.557;40.673.813; 40.676112)));;;;;
6296;36047011901;Census Tract 119.01, Kings County, New York;poverty;1364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.672.161;40.671.557;40.673.813; 40.676112)));;;;;
6297;36047011901;Census Tract 119.01, Kings County, New York;med_inc;151875;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.672.161;40.671.557;40.673.813; 40.676112)));;;;;
6298;36081006300;Census Tract 63, Queens County, New York;population;5715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6299;36081006300;Census Tract 63, Queens County, New York;poverty;5715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6300;36081006300;Census Tract 63, Queens County, New York;med_inc;105171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6301;36047024500;Census Tract 245, Kings County, New York;population;4513;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6302;36047024500;Census Tract 245, Kings County, New York;poverty;4513;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6303;36047024500;Census Tract 245, Kings County, New York;med_inc;92932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6304;36061009000;Census Tract 90, New York County, New York;population;7775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6305;36061009000;Census Tract 90, New York County, New York;poverty;7775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6306;36061009000;Census Tract 90, New York County, New York;med_inc;146289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6307;36005039000;Census Tract 390, Bronx County, New York;population;3108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6308;36005039000;Census Tract 390, Bronx County, New York;poverty;3108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6309;36005039000;Census Tract 390, Bronx County, New York;med_inc;52386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6310;36081065501;Census Tract 655.01, Queens County, New York;population;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6311;36081065501;Census Tract 655.01, Queens County, New York;poverty;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6312;36081065501;Census Tract 655.01, Queens County, New York;med_inc;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6313;36047013200;Census Tract 132, Kings County, New York;population;2422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6314;36047013200;Census Tract 132, Kings County, New York;poverty;2418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6315;36047013200;Census Tract 132, Kings County, New York;med_inc;86490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6316;36005011702;Census Tract 117.02, Bronx County, New York;population;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6317;36005011702;Census Tract 117.02, Bronx County, New York;poverty;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6318;36005011702;Census Tract 117.02, Bronx County, New York;med_inc;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6319;36005043502;Census Tract 435.02, Bronx County, New York;population;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.882.154;40.883.454;40.884.523;40.887.212;40.892.129; 40.895244)));;;
6320;36005043502;Census Tract 435.02, Bronx County, New York;poverty;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.882.154;40.883.454;40.884.523;40.887.212;40.892.129; 40.895244)));;;
6321;36005043502;Census Tract 435.02, Bronx County, New York;med_inc;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.882.154;40.883.454;40.884.523;40.887.212;40.892.129; 40.895244)));;;
6322;36085020805;Census Tract 208.05, Richmond County, New York;population;6446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6323;36085020805;Census Tract 208.05, Richmond County, New York;poverty;6446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6324;36085020805;Census Tract 208.05, Richmond County, New York;med_inc;116765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6325;36005006301;Census Tract 63.01, Bronx County, New York;population;5521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.081.856;4.081.488;40.813.256;40.814.151;40.819.503; 40.828156)));;;
6326;36005006301;Census Tract 63.01, Bronx County, New York;poverty;5521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.081.856;4.081.488;40.813.256;40.814.151;40.819.503; 40.828156)));;;
6327;36005006301;Census Tract 63.01, Bronx County, New York;med_inc;50273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.081.856;4.081.488;40.813.256;40.814.151;40.819.503; 40.828156)));;;
6328;36081050700;Census Tract 507, Queens County, New York;population;3717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6329;36081050700;Census Tract 507, Queens County, New York;poverty;3717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6330;36081050700;Census Tract 507, Queens County, New York;med_inc;80833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6331;36005039300;Census Tract 393, Bronx County, New York;population;8690;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6332;36005039300;Census Tract 393, Bronx County, New York;poverty;8676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6333;36005039300;Census Tract 393, Bronx County, New York;med_inc;22569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6334;36081074100;Census Tract 741, Queens County, New York;population;3131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6335;36081074100;Census Tract 741, Queens County, New York;poverty;3123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6336;36081074100;Census Tract 741, Queens County, New York;med_inc;83214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6337;36081152901;Census Tract 1529.01, Queens County, New York;population;6291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.755.199;40.752.595;40.752.189;40.750.026;40.748.068;40.746.954;40.743.645; ;
40.743.854;40.742.869;40.743.628;40.744.888;40.745.526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6338;36081152901;Census Tract 1529.01, Queens County, New York;poverty;6291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.755.199;40.752.595;40.752.189;40.750.026;40.748.068;40.746.954;40.743.645; ;
40.743.854;40.742.869;40.743.628;40.744.888;40.745.526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6339;36081152901;Census Tract 1529.01, Queens County, New York;med_inc;72967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.755.199;40.752.595;40.752.189;40.750.026;40.748.068;40.746.954;40.743.645; ;
40.743.854;40.742.869;40.743.628;40.744.888;40.745.526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6340;36005038700;Census Tract 387, Bronx County, New York;population;3582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6341;36005038700;Census Tract 387, Bronx County, New York;poverty;3567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6342;36005038700;Census Tract 387, Bronx County, New York;med_inc;39080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6343;36085017701;Census Tract 177.01, Richmond County, New York;population;3556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.609.684;4.061.087;4.061.108;40.610.198;40.610.215;40.610.503;40.610.329; ;
40.609.002;4.060.863;40.607.426;40.607.072;40.606.598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6344;36085017701;Census Tract 177.01, Richmond County, New York;poverty;3556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.609.684;4.061.087;4.061.108;40.610.198;40.610.215;40.610.503;40.610.329; ;
40.609.002;4.060.863;40.607.426;40.607.072;40.606.598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6345;36085017701;Census Tract 177.01, Richmond County, New York;med_inc;144375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.609.684;4.061.087;4.061.108;40.610.198;40.610.215;40.610.503;40.610.329; ;
40.609.002;4.060.863;40.607.426;40.607.072;40.606.598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6346;36005028800;Census Tract 288, Bronx County, New York;population;3144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6347;36005028800;Census Tract 288, Bronx County, New York;poverty;3144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6348;36005028800;Census Tract 288, Bronx County, New York;med_inc;80682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6349;36047056302;Census Tract 563.02, Kings County, New York;population;1638;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6350;36047056302;Census Tract 563.02, Kings County, New York;poverty;1638;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6351;36047056302;Census Tract 563.02, Kings County, New York;med_inc;63627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6352;36005013200;Census Tract 132, Bronx County, New York;population;7288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.814.811; 40.81517)));;;;;;;
6353;36005013200;Census Tract 132, Bronx County, New York;poverty;7287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.814.811; 40.81517)));;;;;;;
6354;36005013200;Census Tract 132, Bronx County, New York;med_inc;122179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.814.811; 40.81517)));;;;;;;
6355;36081120702;Census Tract 1207.02, Queens County, New York;population;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6356;36081120702;Census Tract 1207.02, Queens County, New York;poverty;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6357;36081120702;Census Tract 1207.02, Queens County, New York;med_inc;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6358;36081087100;Census Tract 871, Queens County, New York;population;3589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.755.253; 40.757045)));;;;;;;
6359;36081087100;Census Tract 871, Queens County, New York;poverty;3565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.755.253; 40.757045)));;;;;;;
6360;36081087100;Census Tract 871, Queens County, New York;med_inc;39261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.755.253; 40.757045)));;;;;;;
6361;36061004400;Census Tract 44, New York County, New York;population;16629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.726.662;40.726.759;40.727.428;40.728.475;40.729.429;40.730.448;40.731.361; ;
40.732643)));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6362;36061004400;Census Tract 44, New York County, New York;poverty;16629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.726.662;40.726.759;40.727.428;40.728.475;40.729.429;40.730.448;40.731.361; ;
40.732643)));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6363;36061004400;Census Tract 44, New York County, New York;med_inc;125895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.726.662;40.726.759;40.727.428;40.728.475;40.729.429;40.730.448;40.731.361; ;
40.732643)));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6364;36061011000;Census Tract 110, New York County, New York;population;7553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6365;36061011000;Census Tract 110, New York County, New York;poverty;7552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6366;36061011000;Census Tract 110, New York County, New York;med_inc;144430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6367;36047006000;Census Tract 60, Kings County, New York;population;3516;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6368;36047006000;Census Tract 60, Kings County, New York;poverty;3516;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6369;36047006000;Census Tract 60, Kings County, New York;med_inc;85352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6370;36081003302;Census Tract 33.02, Queens County, New York;population;1009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6371;36081003302;Census Tract 33.02, Queens County, New York;poverty;1008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6372;36081003302;Census Tract 33.02, Queens County, New York;med_inc;48015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6373;36081004001;Census Tract 40.01, Queens County, New York;population;2231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6374;36081004001;Census Tract 40.01, Queens County, New York;poverty;2231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6375;36081004001;Census Tract 40.01, Queens County, New York;med_inc;89565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6376;36081001902;Census Tract 19.02, Queens County, New York;population;4143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6377;36081001902;Census Tract 19.02, Queens County, New York;poverty;4143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6378;36081001902;Census Tract 19.02, Queens County, New York;med_inc;134911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6379;36085001100;Census Tract 11, Richmond County, New York;population;3106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6380;36085001100;Census Tract 11, Richmond County, New York;poverty;3099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6381;36085001100;Census Tract 11, Richmond County, New York;med_inc;49539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6382;36005012300;Census Tract 123, Bronx County, New York;population;4582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.825.647;4.082.297;40.822.537;4.082.226;40.823.307;40.825.329;40.827.695; ;
40.828.085;40.829.337;40.829.503;40.830.124;40.830.136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6383;36005012300;Census Tract 123, Bronx County, New York;poverty;4574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.825.647;4.082.297;40.822.537;4.082.226;40.823.307;40.825.329;40.827.695; ;
40.828.085;40.829.337;40.829.503;40.830.124;40.830.136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6384;36005012300;Census Tract 123, Bronx County, New York;med_inc;39258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.825.647;4.082.297;40.822.537;4.082.226;40.823.307;40.825.329;40.827.695; ;
40.828.085;40.829.337;40.829.503;40.830.124;40.830.136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6385;36085029106;Census Tract 291.06, Richmond County, New York;population;3529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6386;36085029106;Census Tract 291.06, Richmond County, New York;poverty;3529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6387;36085029106;Census Tract 291.06, Richmond County, New York;med_inc;127671;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6388;36081040400;Census Tract 404, Queens County, New York;population;4343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6389;36081040400;Census Tract 404, Queens County, New York;poverty;4313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6390;36081040400;Census Tract 404, Queens County, New York;med_inc;60625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6391;36005025300;Census Tract 253, Bronx County, New York;population;6313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6392;36005025300;Census Tract 253, Bronx County, New York;poverty;6311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6393;36005025300;Census Tract 253, Bronx County, New York;med_inc;40479;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6394;36081028801;Census Tract 288.01, Queens County, New York;population;2830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6395;36081028801;Census Tract 288.01, Queens County, New York;poverty;2830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6396;36081028801;Census Tract 288.01, Queens County, New York;med_inc;78672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6397;36061024500;Census Tract 245, New York County, New York;population;15041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6398;36061024500;Census Tract 245, New York County, New York;poverty;14951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6399;36061024500;Census Tract 245, New York County, New York;med_inc;45645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6400;36081015802;Census Tract 158.02, Queens County, New York;population;5126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6401;36081015802;Census Tract 158.02, Queens County, New York;poverty;5114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6402;36081015802;Census Tract 158.02, Queens County, New York;med_inc;92760;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6403;36081055100;Census Tract 551, Queens County, New York;population;4466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6404;36081055100;Census Tract 551, Queens County, New York;poverty;4462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6405;36081055100;Census Tract 551, Queens County, New York;med_inc;66250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6406;36005001903;Census Tract 19.03, Bronx County, New York;population;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.796.686;40.796.786;40.799.353;40.801.689;40.802.425;40.802.521;40.802.558; ;
40.80385)));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6407;36005001903;Census Tract 19.03, Bronx County, New York;poverty;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.796.686;40.796.786;40.799.353;40.801.689;40.802.425;40.802.521;40.802.558; ;
40.80385)));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6408;36005001903;Census Tract 19.03, Bronx County, New York;med_inc;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.796.686;40.796.786;40.799.353;40.801.689;40.802.425;40.802.521;40.802.558; ;
40.80385)));;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6409;36081092900;Census Tract 929, Queens County, New York;population;7750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.079.276;40.791.734;40.789.459;4.078.805;40.787.728;40.786;40.785.369; ;
40.784.191;40.784.105;40.783.218;40.781.679;40.780.146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6410;36081092900;Census Tract 929, Queens County, New York;poverty;7738;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.079.276;40.791.734;40.789.459;4.078.805;40.787.728;40.786;40.785.369; ;
40.784.191;40.784.105;40.783.218;40.781.679;40.780.146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6411;36081092900;Census Tract 929, Queens County, New York;med_inc;74122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.079.276;40.791.734;40.789.459;4.078.805;40.787.728;40.786;40.785.369; ;
40.784.191;40.784.105;40.783.218;40.781.679;40.780.146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6412;36061012601;Census Tract 126.01, New York County, New York;population;7106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6413;36061012601;Census Tract 126.01, New York County, New York;poverty;7106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6414;36061012601;Census Tract 126.01, New York County, New York;med_inc;102125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6415;36081016600;Census Tract 166, Queens County, New York;population;4002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6416;36081016600;Census Tract 166, Queens County, New York;poverty;3990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6417;36081016600;Census Tract 166, Queens County, New York;med_inc;61490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6418;36005040701;Census Tract 407.01, Bronx County, New York;population;3136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6419;36005040701;Census Tract 407.01, Bronx County, New York;poverty;3136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6420;36005040701;Census Tract 407.01, Bronx County, New York;med_inc;45363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6421;36061013000;Census Tract 130, New York County, New York;population;3595;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6422;36061013000;Census Tract 130, New York County, New York;poverty;3595;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6423;36061013000;Census Tract 130, New York County, New York;med_inc;175208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6424;36047013600;Census Tract 136, Kings County, New York;population;3849;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6425;36047013600;Census Tract 136, Kings County, New York;poverty;3837;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6426;36047013600;Census Tract 136, Kings County, New York;med_inc;121125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6427;36081027101;Census Tract 271.01, Queens County, New York;population;5389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6428;36081027101;Census Tract 271.01, Queens County, New York;poverty;5389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6429;36081027101;Census Tract 271.01, Queens County, New York;med_inc;52090;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6430;36081120300;Census Tract 1203, Queens County, New York;population;1684;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6431;36081120300;Census Tract 1203, Queens County, New York;poverty;1684;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6432;36081120300;Census Tract 1203, Queens County, New York;med_inc;56250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6433;36081112900;Census Tract 1129, Queens County, New York;population;2327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6434;36081112900;Census Tract 1129, Queens County, New York;poverty;2327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6435;36081112900;Census Tract 1129, Queens County, New York;med_inc;87188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6436;36005038000;Census Tract 380, Bronx County, New York;population;5035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6437;36005038000;Census Tract 380, Bronx County, New York;poverty;5009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6438;36005038000;Census Tract 380, Bronx County, New York;med_inc;39856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6439;36047018100;Census Tract 181, Kings County, New York;population;3788;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6440;36047018100;Census Tract 181, Kings County, New York;poverty;3775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6441;36047018100;Census Tract 181, Kings County, New York;med_inc;121600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6442;36081071702;Census Tract 717.02, Queens County, New York;population;4287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6443;36081071702;Census Tract 717.02, Queens County, New York;poverty;4287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6444;36081071702;Census Tract 717.02, Queens County, New York;med_inc;79292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6445;36047033100;Census Tract 331, Kings County, New York;population;4441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6446;36047033100;Census Tract 331, Kings County, New York;poverty;4441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
